customer_id,revenue,most_recent_visit,number_of_orders,recency_days
39324,1016,2005-09-14,8,474
23364,543,2006-09-23,6,100
11917,1455,2006-05-11,13,235
10583,1291,2006-09-15,14,108
27965,1587,2006-09-07,17,116
18480,758,2006-11-02,6,60
56,970,2005-09-02,9,486
32049,990,2006-07-26,12,159
15070,584,2006-07-10,6,175
34743,553,2006-08-08,6,146
31139,406,2006-11-11,6,51
31839,560,2006-03-28,9,279
11494,203,2005-09-19,4,469
37585,1328,2006-09-27,14,96
38966,428,2006-09-24,6,99
16950,705,2006-09-24,10,99
31375,402,2006-05-19,5,227
9247,705,2006-11-18,7,44
27891,951,2006-09-16,9,107
14903,1040,2006-10-18,11,75
14162,1180,2006-07-07,9,178
11528,1190,2006-08-08,9,146
39754,801,2006-05-22,8,224
2572,34,2005-07-26,1,524
22116,1159,2006-11-16,11,46
14152,1298,2006-08-11,11,143
32326,317,2006-11-16,4,46
29813,1071,2006-04-20,10,256
24168,1349,2006-05-28,17,218
4200,722,2006-12-06,10,26
29993,1050,2006-07-24,11,161
11079,1015,2006-09-10,11,113
8810,1161,2006-10-20,14,73
8414,1378,2006-11-05,15,57
7128,870,2005-11-01,11,426
36594,748,2005-10-19,7,439
3741,937,2006-06-29,12,186
25126,532,2006-09-15,6,108
18165,1118,2006-08-04,12,150
15633,673,2006-12-12,7,20
32786,952,2006-03-08,13,299
6205,830,2005-08-13,9,506
13045,758,2006-05-17,6,229
14103,1302,2006-10-03,12,90
14585,682,2006-04-20,8,256
15422,1098,2006-11-20,13,42
9339,290,2006-07-25,5,160
4043,542,2006-08-03,8,151
37328,437,2005-07-09,6,541
12229,569,2006-12-13,7,19
27268,1093,2006-12-22,11,10
37331,824,2006-11-30,9,32
26091,595,2006-10-09,8,84
7886,1240,2006-05-05,12,241
4558,854,2006-08-23,9,131
3354,799,2006-08-18,7,136
13782,1223,2006-03-07,13,300
28028,1604,2006-06-09,17,206
23208,565,2006-05-12,6,234
34936,1631,2006-09-18,12,105
12381,1227,2006-11-26,11,36
1315,506,2006-10-20,8,73
16727,677,2006-03-27,8,280
21529,857,2006-09-24,10,99
9832,1123,2006-11-11,14,51
10165,529,2005-08-26,5,493
15060,966,2006-09-16,11,107
22293,1428,2006-12-28,13,4
11202,709,2006-09-20,8,103
28139,1279,2006-09-04,12,119
36865,666,2006-07-29,7,156
29715,791,2006-07-20,11,165
29109,499,2006-09-12,5,111
9641,665,2006-06-16,8,199
14371,393,2006-12-17,4,15
22415,664,2006-05-26,9,220
4806,1375,2006-07-20,16,165
3650,1065,2006-09-25,11,98
14423,896,2006-11-24,10,38
28242,1177,2006-05-10,9,236
8437,1048,2005-08-22,13,497
39266,1047,2006-07-22,11,163
10735,816,2006-10-25,9,68
21451,804,2006-10-14,8,79
37080,461,2005-11-19,6,408
13552,1314,2006-10-13,12,80
28446,1022,2006-08-30,14,124
8815,820,2006-08-31,8,123
20181,1211,2006-08-10,11,144
27157,1119,2006-09-23,9,100
3082,1188,2006-07-03,14,182
6708,1136,2006-06-17,14,198
19680,411,2006-08-29,5,125
31385,815,2006-04-08,10,268
4990,1090,2006-07-21,10,164
34267,1330,2006-07-06,13,179
3703,685,2005-07-08,8,542
1937,872,2006-09-30,10,93
3493,775,2006-07-04,8,181
7393,527,2006-05-02,7,244
7148,1264,2006-06-04,10,211
24352,859,2006-10-12,9,81
25886,918,2006-09-27,9,96
17797,1086,2006-08-22,12,132
6825,993,2006-12-26,9,6
8517,958,2006-11-23,10,39
8929,598,2006-09-17,7,106
12752,858,2006-12-09,10,23
26917,904,2006-07-08,12,177
37942,904,2006-07-26,9,159
13029,1197,2006-09-16,10,107
14959,712,2006-08-18,8,136
33153,303,2005-02-04,3,696
23304,759,2006-09-01,9,122
1676,1327,2006-03-31,10,276
10493,1205,2006-08-15,12,139
38854,888,2006-08-29,13,125
33467,463,2006-08-16,5,138
18320,521,2005-09-20,9,468
10285,1023,2006-08-30,10,124
37037,909,2006-07-10,7,175
1872,1950,2006-11-21,16,41
4929,835,2006-09-30,8,93
16556,289,2005-10-12,5,446
3605,843,2005-08-04,8,515
917,879,2006-07-25,9,160
7344,695,2006-03-22,8,285
11474,799,2006-03-13,8,294
21850,1020,2006-09-09,14,114
30952,1270,2006-06-14,12,201
30706,1293,2006-12-22,14,10
35932,534,2006-10-06,7,87
4817,843,2006-11-08,8,54
20653,447,2006-07-05,6,180
36396,660,2006-05-18,8,228
20261,654,2006-09-15,10,108
27177,815,2006-09-27,8,96
27839,1563,2006-08-04,14,150
15891,814,2006-11-27,9,35
19657,260,2006-11-30,4,32
16098,1175,2006-11-05,13,57
16262,1089,2006-10-18,14,75
29489,951,2006-07-14,13,171
3470,877,2006-05-01,11,245
22083,614,2006-07-25,8,160
10640,977,2006-07-11,9,174
25031,1124,2006-06-24,8,191
12834,453,2005-06-18,8,562
7631,661,2005-10-11,8,447
5136,698,2006-05-03,6,243
7479,1357,2006-03-31,17,276
19663,691,2005-09-20,8,468
20489,1370,2006-10-16,13,77
27470,821,2006-04-10,7,266
7779,584,2006-01-27,4,339
16604,870,2006-09-19,11,104
37568,1679,2006-10-05,18,88
36092,954,2006-11-05,6,57
27432,1206,2006-06-05,12,210
36710,487,2006-09-21,8,102
25514,1192,2006-08-25,11,129
16027,1004,2006-08-05,9,149
19921,727,2006-07-29,10,156
7948,476,2006-05-26,6,220
21399,728,2006-10-29,10,64
14412,997,2006-09-29,13,94
30641,679,2006-02-06,6,329
35308,1151,2006-12-07,12,25
30498,977,2006-09-15,11,108
23506,414,2006-12-25,5,7
11459,746,2006-04-13,7,263
7420,1120,2006-01-08,12,358
11193,890,2006-07-10,8,175
245,727,2006-09-29,9,94
26771,742,2005-09-26,9,462
11587,1177,2006-05-02,9,244
7187,811,2006-11-10,9,52
37212,997,2006-10-31,9,62
24395,589,2006-04-22,7,254
28308,789,2006-08-13,11,141
736,1457,2006-11-25,14,37
9119,1716,2006-10-22,16,71
34090,810,2006-10-21,9,72
29937,865,2006-06-02,8,213
25867,969,2006-01-26,9,340
1499,810,2006-09-01,10,122
25719,850,2006-10-22,9,71
23461,890,2006-04-10,11,266
15170,933,2006-08-11,11,143
594,905,2005-11-21,9,406
10155,535,2006-03-05,6,302
15772,805,2005-11-16,9,411
25804,1101,2006-10-31,10,62
29816,157,2006-08-10,3,144
14593,1353,2006-08-21,13,133
13205,655,2006-03-20,7,287
4493,626,2006-04-08,7,268
39728,745,2006-08-19,8,135
33058,1426,2006-08-31,17,123
6086,486,2006-10-07,6,86
24730,846,2006-06-22,12,193
32938,436,2006-08-10,7,144
33604,630,2006-07-20,7,165
25805,1078,2005-11-05,12,422
22946,969,2006-10-23,8,70
25669,652,2006-05-09,10,237
17387,916,2006-05-29,9,217
16779,1063,2006-10-08,12,85
18665,993,2006-07-26,9,159
18677,1406,2006-06-27,16,188
34478,1286,2006-10-23,13,70
6921,1117,2006-07-05,13,180
22204,729,2006-08-01,9,153
34903,980,2006-12-06,10,26
5270,389,2006-04-18,8,258
25796,1048,2006-03-04,8,303
31027,1565,2006-04-29,14,247
9661,1324,2006-11-01,10,61
36671,1410,2006-07-12,12,173
17232,1246,2006-10-01,12,92
1069,694,2006-07-11,7,174
4915,717,2006-05-30,10,216
18870,1276,2006-07-22,16,163
16924,849,2006-01-04,5,362
1509,1207,2006-08-19,12,135
30092,1288,2006-08-28,14,126
7107,876,2006-08-29,7,125
612,1009,2006-10-29,12,64
28336,1104,2006-11-30,10,32
26558,703,2006-09-08,9,115
2735,581,2006-06-14,5,201
23149,806,2006-09-04,10,119
7802,763,2005-11-19,9,408
29174,796,2006-12-25,10,7
3243,1219,2006-03-15,11,292
32063,920,2005-08-08,8,511
33691,446,2006-04-19,6,257
14590,789,2006-10-18,8,75
11792,1028,2006-04-30,11,246
31368,343,2006-01-20,4,346
26573,337,2005-12-23,4,374
39790,370,2006-10-16,6,77
29046,936,2006-12-16,7,16
26409,646,2006-08-26,9,128
8450,1022,2006-09-29,11,94
19727,565,2006-03-17,6,290
25789,1088,2006-09-08,13,115
34753,481,2005-08-23,6,496
9281,424,2006-10-29,6,64
16019,984,2006-10-12,9,81
35541,786,2006-07-10,8,175
497,1098,2006-10-19,12,74
27102,1116,2006-08-03,9,151
10630,922,2006-06-28,11,187
38146,1219,2006-10-29,9,64
11489,965,2006-09-28,11,95
747,1157,2006-10-31,12,62
22759,1193,2006-05-23,13,223
36380,1082,2006-09-12,12,111
24036,1113,2006-07-12,17,173
21176,828,2006-12-02,10,30
36740,601,2006-04-12,7,264
1999,691,2006-09-09,9,114
24309,1325,2006-06-07,16,208
18452,1242,2006-03-05,13,302
10708,1053,2006-11-07,13,55
37301,1166,2005-10-08,11,450
23332,620,2006-11-14,8,48
1775,1406,2006-11-21,12,41
7232,1379,2005-12-21,13,376
24333,756,2006-03-19,9,288
31753,1011,2006-10-12,13,81
35397,755,2006-04-20,9,256
38281,1164,2006-09-13,9,110
34899,764,2006-11-29,6,33
21789,826,2006-08-27,9,127
18036,1160,2006-08-05,8,149
25450,575,2006-07-06,8,179
11099,1081,2006-07-06,11,179
38068,981,2006-12-11,9,21
11652,1150,2006-10-26,11,67
7049,919,2006-06-16,10,199
22824,942,2006-09-16,11,107
38820,604,2006-04-15,6,261
9424,1020,2006-04-25,8,251
9058,769,2006-10-10,7,83
14248,1225,2005-11-05,12,422
2626,635,2006-08-11,7,143
1536,1388,2006-09-02,15,121
28688,816,2006-03-22,11,285
26332,626,2006-04-27,9,249
34990,736,2006-09-09,9,114
4299,773,2006-08-28,11,126
2942,768,2006-11-27,7,35
6230,390,2005-08-06,4,513
967,697,2006-11-11,8,51
11306,900,2006-08-25,11,129
479,832,2006-08-17,11,137
27572,1498,2006-11-24,16,38
6631,963,2005-12-24,7,373
7464,551,2006-11-01,5,61
23637,686,2006-09-09,9,114
12672,966,2006-10-05,8,88
32654,970,2006-09-10,10,113
10847,1222,2006-09-20,11,103
16276,1660,2006-10-09,15,84
18871,723,2006-09-21,11,102
1073,687,2006-10-24,9,69
10605,1206,2006-11-10,13,52
24198,146,2006-09-20,3,103
18959,507,2006-06-04,5,211
39237,1084,2006-08-01,12,153
18058,1061,2005-10-13,8,445
23875,590,2006-08-27,9,127
26264,551,2006-11-30,9,32
25399,603,2006-02-24,8,311
31444,345,2006-05-18,4,228
31330,1072,2006-10-15,14,78
5176,1237,2006-08-20,15,134
38357,1053,2006-05-23,8,223
25883,952,2006-06-26,8,189
17388,1119,2006-09-03,12,120
26335,686,2006-07-26,8,159
31029,974,2006-11-01,7,61
32456,579,2006-09-24,9,99
36762,384,2006-05-15,4,231
28474,1058,2006-06-24,8,191
34723,1026,2006-03-08,11,299
26101,1563,2006-09-06,16,117
13809,886,2006-09-07,9,116
33103,1735,2005-10-22,14,436
2062,1011,2005-12-13,10,384
14820,924,2005-10-01,11,457
8257,1395,2006-11-16,15,46
38723,865,2006-09-08,7,115
16783,1129,2006-08-13,11,141
18733,721,2006-08-15,12,139
12881,630,2006-08-13,6,141
32246,1137,2006-12-10,11,22
39600,582,2006-09-29,8,94
8529,1496,2006-10-16,14,77
2255,873,2006-11-05,10,57
36057,1221,2006-04-14,14,262
12849,786,2006-06-27,10,188
32151,776,2005-09-19,8,469
12185,684,2006-10-25,10,68
23253,1270,2005-11-29,11,398
25324,593,2006-05-05,7,241
12309,1164,2006-04-21,12,255
15569,759,2006-09-18,10,105
15730,1467,2006-12-10,14,22
9637,1411,2006-11-12,10,50
29653,1287,2006-12-08,9,24
29622,1072,2006-01-16,11,350
8186,601,2006-01-01,7,365
18237,761,2006-08-30,7,124
7300,879,2006-05-11,12,235
37554,1218,2006-11-11,12,51
13976,1079,2006-11-09,9,53
19389,592,2005-11-30,5,397
14427,1444,2006-11-12,13,50
39393,1132,2005-07-28,10,522
25904,1597,2006-11-10,16,52
11187,436,2006-07-15,6,170
13415,1117,2006-10-18,11,75
19872,1194,2006-04-08,12,268
8673,1390,2006-10-07,11,86
24691,1056,2006-08-16,10,138
21378,991,2006-10-19,9,74
25853,998,2006-05-09,9,237
25135,1066,2006-10-09,11,84
38132,748,2006-07-01,7,184
14352,620,2006-10-15,8,78
36821,1019,2006-04-23,11,253
10459,918,2006-09-03,9,120
16782,527,2006-09-16,9,107
1386,657,2006-08-25,7,129
3614,1555,2006-10-19,15,74
12087,893,2006-07-28,8,157
20672,955,2006-07-31,9,154
20052,667,2006-09-23,10,100
25237,1545,2006-07-11,13,174
13250,418,2006-08-28,4,126
578,744,2006-12-14,9,18
20558,1089,2006-10-29,11,64
26028,1139,2006-07-04,11,181
19583,1230,2006-07-24,14,161
36450,639,2006-06-28,6,187
5976,966,2006-02-21,12,314
18481,710,2006-09-12,8,111
20065,663,2006-07-14,8,171
28332,1211,2006-09-08,15,115
17601,1118,2006-10-30,9,63
36970,1017,2005-09-05,10,483
38101,675,2006-03-09,7,298
28272,1124,2006-07-30,13,155
34363,1117,2006-08-27,12,127
8353,1227,2006-12-28,13,4
5953,1081,2006-07-15,9,170
1168,533,2005-11-25,9,402
16060,982,2006-06-16,11,199
38056,1273,2006-11-06,12,56
34201,864,2006-10-02,9,91
2723,1300,2006-07-13,10,172
4908,858,2006-07-09,7,176
19833,760,2006-07-19,11,166
28910,861,2006-07-30,10,155
1687,1218,2006-07-04,13,181
30138,1481,2006-07-19,12,166
15597,1060,2006-06-21,9,194
7017,415,2005-09-18,5,470
35676,1327,2006-09-09,11,114
10961,821,2006-10-10,9,83
4292,514,2005-11-07,8,420
9104,766,2006-02-23,11,312
1569,806,2006-08-08,8,146
31504,1309,2006-01-31,11,335
31270,853,2005-11-04,8,423
35569,779,2006-02-15,7,320
2361,1061,2006-08-06,12,148
27479,698,2006-07-08,11,177
34856,293,2006-11-18,5,44
18304,649,2006-04-26,8,250
34169,1988,2006-09-10,17,113
11564,252,2005-07-01,4,549
37998,888,2006-11-18,9,44
24423,923,2006-10-12,8,81
5183,654,2006-05-15,7,231
30353,1517,2006-03-05,12,302
9285,534,2006-06-28,5,187
27410,307,2006-06-12,4,203
26823,856,2005-11-14,8,413
11455,606,2006-12-14,10,18
23804,822,2006-08-06,9,148
31227,1231,2006-07-12,13,173
745,636,2005-12-11,6,386
9827,967,2005-09-19,8,469
6865,801,2006-09-24,8,99
38650,480,2005-09-24,3,464
16571,906,2006-08-22,10,132
11815,1227,2006-08-28,14,126
6922,831,2006-10-27,7,66
18321,1132,2005-12-17,9,380
29908,935,2005-09-27,8,461
30688,1229,2006-05-14,11,232
12777,544,2006-10-28,6,65
31244,1091,2006-10-20,10,73
6146,1511,2006-12-20,13,12
39764,1060,2005-11-13,10,414
28993,468,2006-06-14,6,201
15886,1294,2006-11-15,15,47
29233,1164,2006-09-08,13,115
17104,594,2006-03-10,6,297
14220,1080,2006-07-28,12,157
17139,1083,2006-09-05,13,118
32972,1214,2006-08-24,13,130
4237,938,2006-07-24,11,161
17784,553,2006-05-18,5,228
823,623,2006-09-08,8,115
37013,935,2006-11-06,13,56
9420,1220,2006-06-09,10,206
23677,702,2005-09-10,12,478
4729,1053,2006-11-27,13,35
4793,1528,2006-06-19,12,196
25013,595,2006-09-19,6,104
34337,734,2006-06-24,8,191
21011,1021,2005-10-18,7,440
15771,664,2005-08-12,8,507
39326,1093,2006-07-24,9,161
37386,613,2006-08-30,10,124
30423,1261,2006-11-15,13,47
5191,892,2006-12-02,9,30
9325,663,2006-09-14,7,109
13674,787,2006-10-08,8,85
3033,861,2006-09-23,10,100
39245,826,2006-07-18,11,167
29003,1734,2006-12-25,14,7
14459,756,2006-10-28,11,65
27455,1142,2006-08-13,12,141
33788,1557,2006-02-13,12,322
29529,1212,2006-07-01,14,184
20399,1217,2005-09-05,11,483
28671,788,2006-04-11,8,265
5289,969,2006-08-25,13,129
36679,653,2006-07-18,8,167
14832,1212,2006-06-23,16,192
13912,841,2006-09-25,12,98
17007,678,2006-04-21,7,255
12610,994,2006-09-15,11,108
28059,1960,2006-11-16,15,46
32432,1744,2006-11-01,17,61
29825,1356,2006-08-05,15,149
16634,632,2005-08-16,6,503
9124,802,2006-11-28,7,34
6014,878,2006-03-01,7,306
16123,2123,2006-07-12,17,173
32036,1061,2006-07-16,11,169
1296,674,2005-09-23,7,465
37722,722,2006-07-24,9,161
33111,571,2006-11-12,7,50
21153,883,2006-07-15,8,170
30377,1340,2006-08-31,11,123
2383,510,2006-08-20,9,134
15851,941,2006-08-29,8,125
7089,885,2006-05-31,9,215
9121,1813,2006-05-22,15,224
9395,720,2006-07-08,9,177
4776,1057,2006-08-01,10,153
7753,1030,2006-07-18,9,167
18701,905,2006-07-25,10,160
30180,751,2006-06-23,8,192
5265,645,2006-06-11,6,204
30489,570,2006-05-23,8,223
11335,741,2006-11-02,8,60
30737,338,2005-09-27,5,461
36771,615,2006-10-04,7,89
16509,1003,2006-07-11,8,174
22003,1292,2006-07-17,9,168
8277,1235,2006-09-09,12,114
3282,394,2005-07-08,4,542
37144,1389,2006-07-25,13,160
5243,1323,2006-09-19,15,104
3986,973,2006-11-12,14,50
24254,1463,2006-11-25,13,37
13066,555,2006-05-15,9,231
3056,1147,2006-09-21,13,102
28009,878,2006-11-23,11,39
14077,264,2006-08-10,5,144
11486,1188,2006-09-01,11,122
995,571,2006-09-02,9,121
6118,636,2005-08-23,6,496
10780,819,2006-08-09,8,145
25539,675,2006-06-12,5,203
38863,880,2006-11-23,12,39
37310,942,2006-09-12,7,111
4028,1256,2006-10-01,13,92
6828,680,2005-08-27,6,492
7061,484,2005-12-26,6,371
37580,461,2006-05-13,5,233
10007,633,2005-12-03,8,394
37175,730,2006-12-27,7,5
34422,672,2006-05-24,7,222
20046,1037,2006-10-22,11,71
22602,933,2006-03-07,9,300
26282,522,2006-09-09,7,114
7369,902,2006-09-05,7,118
15607,723,2006-07-08,10,177
16671,813,2006-02-20,9,315
27580,1488,2006-12-20,15,12
11670,446,2006-04-24,7,252
9398,530,2006-09-07,8,116
15259,1256,2006-09-22,13,101
28807,729,2006-07-15,8,170
16010,373,2005-07-31,5,519
4310,495,2006-12-11,5,21
27734,937,2006-05-21,9,225
14565,1349,2005-11-13,11,414
19953,944,2006-10-04,10,89
25533,938,2006-09-10,9,113
26767,549,2006-05-31,6,215
10401,796,2006-09-06,9,117
29729,948,2006-10-06,9,87
28367,629,2006-06-23,6,192
37439,676,2005-10-28,11,430
26007,906,2006-11-21,9,41
31404,1774,2006-06-01,15,214
23474,1039,2006-03-31,13,276
37408,939,2006-12-19,9,13
15037,1410,2006-04-03,12,273
27851,665,2006-06-04,8,211
22162,788,2006-09-13,8,110
12403,1380,2006-12-20,11,12
33197,681,2006-05-17,5,229
39333,691,2006-06-01,9,214
19750,959,2006-10-10,8,83
13671,708,2006-09-18,8,105
8948,818,2006-06-12,7,203
23810,205,2006-01-22,3,344
1931,660,2006-11-24,9,38
3223,787,2006-07-23,9,162
11573,1344,2006-10-02,11,91
26243,1429,2006-07-24,13,161
15169,608,2006-11-05,8,57
32264,673,2006-07-19,8,166
4887,984,2006-11-05,11,57
34817,523,2006-09-19,8,104
22254,1097,2006-10-27,10,66
18534,1225,2006-10-07,16,86
2211,412,2006-03-30,5,277
30761,983,2006-09-01,10,122
36715,732,2005-11-22,6,405
2663,1136,2006-08-05,10,149
29601,501,2006-10-21,4,72
36132,1743,2006-08-08,17,146
15897,1160,2006-07-03,10,182
24592,952,2006-06-10,9,205
20986,738,2006-04-17,8,259
18651,1154,2006-05-19,8,227
36175,978,2006-03-03,8,304
9043,850,2006-07-07,8,178
8151,1460,2006-10-01,13,92
32275,1217,2006-10-11,14,82
10376,951,2006-10-27,10,66
35254,672,2006-12-07,7,25
23329,738,2006-10-09,6,84
19207,582,2006-12-10,6,22
20064,861,2006-07-08,9,177
1342,908,2005-08-07,8,512
33942,1220,2006-08-26,14,128
2446,1043,2006-07-10,11,175
37954,1385,2006-09-24,13,99
3130,957,2006-08-24,13,130
21941,634,2006-09-18,6,105
20195,1206,2006-11-17,15,45
5982,1175,2006-10-16,12,77
36143,1659,2006-09-08,16,115
32340,1136,2005-12-23,9,374
32010,711,2006-07-26,10,159
19499,1130,2006-08-10,13,144
38245,1080,2006-11-15,11,47
33164,1227,2006-09-26,11,97
12629,613,2005-07-20,6,530
30210,957,2006-11-06,10,56
10020,1205,2006-01-17,12,349
33524,865,2006-09-03,6,120
28967,1888,2006-08-24,19,130
30831,688,2006-08-19,7,135
15264,1253,2006-07-25,15,160
685,904,2006-08-18,8,136
194,1639,2006-09-23,14,100
36515,1152,2006-08-09,14,145
36043,1184,2006-09-03,11,120
31468,821,2006-03-08,8,299
15446,227,2005-11-06,4,421
38018,525,2005-06-29,5,551
38360,502,2006-05-04,6,242
33888,1649,2006-07-12,14,173
5210,652,2006-07-30,8,155
39041,970,2006-09-13,10,110
39994,514,2005-09-05,4,483
38895,1089,2006-09-24,11,99
6068,418,2005-12-04,5,393
6570,890,2006-10-21,7,72
1867,816,2006-11-19,11,43
24276,1449,2006-04-14,15,262
2665,861,2006-10-04,10,89
19307,1475,2006-10-26,11,67
7469,974,2006-08-14,11,140
26254,432,2006-02-25,6,310
11314,585,2006-07-05,6,180
10991,1034,2006-06-06,10,209
33672,611,2006-02-02,6,333
10969,867,2006-08-20,11,134
4789,1027,2006-10-09,12,84
8486,836,2006-05-02,10,244
954,636,2006-10-11,8,82
37485,560,2006-11-03,6,59
39424,956,2006-10-10,11,83
39098,1101,2006-09-14,12,109
17834,979,2006-06-22,9,193
31846,667,2006-08-29,8,125
31884,624,2006-01-30,7,336
25146,1235,2006-10-25,13,68
37750,614,2005-09-09,7,479
39760,1379,2006-12-16,12,16
17390,1101,2006-05-29,13,217
20418,1167,2006-09-27,12,96
32333,1099,2006-10-07,12,86
23368,1039,2006-06-02,9,213
13767,1269,2005-08-22,11,497
14633,1203,2006-10-25,16,68
31068,1143,2006-08-25,12,129
20385,1047,2006-08-29,8,125
26926,722,2006-11-17,8,45
19896,908,2006-10-26,10,67
32844,881,2006-04-08,10,268
292,807,2006-06-03,7,212
2322,580,2006-07-03,6,182
30485,757,2006-10-16,9,77
39638,519,2006-06-07,9,208
3773,1194,2006-05-16,11,230
26989,1049,2006-11-29,9,33
19780,982,2005-10-21,8,437
29421,1077,2006-06-08,9,207
38578,883,2006-03-04,12,303
35656,1745,2006-06-03,16,212
27154,205,2006-09-15,4,108
1032,708,2006-08-26,8,128
17087,727,2006-08-01,9,153
39351,1037,2006-12-16,12,16
6103,837,2006-10-20,8,73
16777,402,2005-09-08,3,480
33105,885,2006-09-16,10,107
17558,1212,2006-05-25,12,221
37010,751,2006-08-07,8,147
26154,742,2005-12-25,10,372
23635,465,2006-06-22,6,193
15087,1393,2006-08-31,12,123
31956,1637,2006-08-21,17,133
5155,548,2006-08-21,7,133
10104,1158,2006-04-25,12,251
19013,553,2006-10-15,7,78
37044,848,2006-08-18,9,136
29609,1025,2006-07-07,12,178
12647,63,2006-04-02,2,274
7684,756,2006-12-17,8,15
39232,1024,2005-11-01,10,426
6387,1732,2006-11-03,17,59
2377,1262,2006-09-12,12,111
15723,754,2005-04-03,7,638
29613,760,2005-07-22,9,528
24181,832,2006-12-12,10,20
22775,925,2006-09-23,11,100
21911,1039,2006-12-01,10,31
25838,848,2006-12-02,8,30
18294,1403,2006-07-01,16,184
20545,500,2006-05-25,7,221
23259,841,2006-01-27,9,339
21040,1257,2006-08-26,13,128
39144,731,2006-08-24,6,130
27012,1413,2006-11-08,14,54
22668,1562,2006-10-12,16,81
25813,863,2006-07-29,5,156
1257,564,2006-04-11,6,265
12441,749,2006-06-22,7,193
36487,634,2006-06-14,6,201
35037,1253,2006-12-11,11,21
20764,1013,2006-06-05,11,210
34100,814,2006-09-16,11,107
1691,814,2005-08-04,7,515
3713,918,2006-10-06,11,87
31312,450,2006-03-16,9,291
25451,779,2006-08-10,10,144
16739,624,2006-10-03,8,90
22282,778,2006-11-13,7,49
38721,926,2006-08-14,7,140
9487,1316,2006-03-02,12,305
34950,809,2005-10-17,8,441
26895,540,2006-06-28,6,187
18283,588,2006-07-18,6,167
21915,1653,2006-11-19,15,43
9786,1028,2006-05-18,11,228
36932,1034,2006-08-30,14,124
2146,1087,2006-07-18,12,167
28833,834,2006-11-21,7,41
32087,782,2006-07-30,8,155
11925,506,2005-12-15,6,382
36201,995,2006-09-30,12,93
6542,1214,2006-10-21,12,72
29153,971,2006-09-29,12,94
24349,1049,2006-10-01,12,92
14252,859,2006-08-14,12,140
31001,368,2006-07-12,6,173
19656,165,2006-06-10,4,205
34596,285,2006-03-05,5,302
36105,1084,2006-09-10,9,113
2385,2113,2006-05-29,17,217
10362,650,2006-06-18,8,197
11808,1178,2006-12-04,12,28
30362,722,2006-04-14,9,262
17482,629,2005-09-18,4,470
37737,1053,2006-06-28,10,187
38379,331,2005-09-24,5,464
13460,1524,2006-07-24,14,161
23830,536,2006-12-05,7,27
16583,1103,2005-09-10,11,478
38149,389,2006-04-22,5,254
14340,845,2006-08-10,9,144
33149,1266,2006-07-19,13,166
5594,867,2006-11-08,9,54
20650,1096,2006-12-03,12,29
10385,753,2006-09-30,7,93
29879,628,2005-11-21,7,406
3922,580,2006-05-01,7,245
9029,908,2006-11-03,10,59
23037,888,2006-06-16,8,199
19083,621,2006-09-13,8,110
14908,907,2006-10-17,9,76
2571,613,2006-06-08,6,207
16344,1540,2006-05-15,14,231
29435,718,2005-10-29,8,429
31449,625,2006-06-25,5,190
35696,526,2005-11-05,5,422
35910,611,2006-11-22,7,40
25868,776,2006-03-09,7,298
8035,541,2006-10-26,5,67
22716,437,2005-04-21,4,620
35087,1065,2006-01-02,11,364
12356,1083,2006-07-16,12,169
16318,1258,2006-11-15,13,47
16929,981,2006-05-12,9,234
34676,1474,2006-07-05,12,180
1000,1019,2006-06-04,10,211
25270,76,2004-05-23,1,953
1799,526,2006-07-21,8,164
29258,965,2006-12-23,11,9
